word,lemma,lemma_log_freq,RE,word_log_freq,root_wholeSuffix_TP,root_firstSuffix_TP,mood_tense_TP,tense_person_TP,root_lastSuffix_TP
narraban,narrar,4.723504927595252,0.3791859243038779,2.568201724066995,0.5437067947284798,0.6823273182302398,,0.9120103763423913,0.7677658252964737
narraría,narrar,4.723504927595252,0.3791859243038779,1.8750612633917,0.3969639689454708,0.9997859942447485,0.7970511254410442,0.9801186517326936,0.9199012315800775
narrarías,narrar,4.723504927595252,0.3791859243038779,0.0,0.0,0.9997859942447485,0.7970511254410442,0.7588480383651803,0.7372889036658128
narraríamos,narrar,4.723504927595252,0.3791859243038779,0.0,0.0,0.9997859942447485,0.7970511254410442,0.8093677774324042,0.4946453469750114
narrarían,narrar,4.723504927595252,0.3791859243038779,1.2041199826559248,0.25492086937843955,0.9997859942447485,0.7970511254410442,0.9005953426260963,0.7677658252964737
narraré,narrar,4.723504927595252,0.3791859243038779,1.9444826721501687,0.4116609809784002,0.9997859942447485,,0.7156535719579533,0.5080282032653065
narrarás,narrar,4.723504927595252,0.3791859243038779,0.3010299956639812,0.06373021734460989,0.9997859942447485,,0.6796042104226108,0.7372889036658128
narrará,narrar,4.723504927595252,0.3791859243038779,2.5415792439465807,0.5380706240186998,0.9997859942447485,,0.846413247917702,0.5380706240186998
narraremos,narrar,4.723504927595252,0.3791859243038779,1.6020599913279623,0.3391676341795572,0.9997859942447485,,0.7220489182901982,0.4946453469750114
narrarán,narrar,4.723504927595252,0.3791859243038779,1.7993405494535817,0.3809333486542228,0.9997859942447485,,0.7707207647920508,0.7677658252964737
rondaba,rondar,4.346802686265524,0.7769962704256554,3.2350231594952237,0.7442305052669724,0.7774649685377594,,0.97624971162829,0.7918123789350779
rondabas,rondar,4.346802686265524,0.7769962704256554,0.6020599913279624,0.138506399940875,0.7774649685377594,,0.7217199903468794,0.5512556055665796
rondábamos,rondar,4.346802686265524,0.7769962704256554,1.1139433523068367,0.2562672917789744,0.7774649685377594,,0.7756824360345344,0.4839887781433671
rondaban,rondar,4.346802686265524,0.7769962704256554,2.82020145948564,0.6487990514031279,0.7774649685377594,,0.9120103763423913,0.8436052848490541
rondaría,rondar,4.346802686265524,0.7769962704256554,2.7466341989375787,0.6318745977626372,0.8217399990021702,0.7970511254410442,0.9801186517326936,0.7918123789350779
rondarías,rondar,4.346802686265524,0.7769962704256554,0.0,0.0,0.8217399990021702,0.7970511254410442,0.7588480383651803,0.5512556055665796
rondaríamos,rondar,4.346802686265524,0.7769962704256554,0.0,0.0,0.8217399990021702,0.7970511254410442,0.8093677774324042,0.4839887781433671
rondarían,rondar,4.346802686265524,0.7769962704256554,2.0086001717619175,0.46208680649536676,0.8217399990021702,0.7970511254410442,0.9005953426260963,0.8436052848490541
rondaré,rondar,4.346802686265524,0.7769962704256554,1.8920946026904804,0.4352842167574988,0.8217399990021702,,0.7156535719579533,0.4473363095808555
rondarás,rondar,4.346802686265524,0.7769962704256554,0.0,0.0,0.8217399990021702,,0.6796042104226108,0.5512556055665796
rondará,rondar,4.346802686265524,0.7769962704256554,2.8109042806687006,0.646660196827024,0.8217399990021702,,0.846413247917702,0.646660196827024
rondaremos,rondar,4.346802686265524,0.7769962704256554,1.1760912590556813,0.2705646756802984,0.8217399990021702,,0.7220489182901982,0.4839887781433671
rondarán,rondar,4.346802686265524,0.7769962704256554,2.1903316981702914,0.5038948984482373,0.8217399990021702,,0.7707207647920508,0.8436052848490541
retaba,retar,4.0287338793493355,0.14080262003239635,2.403120521175818,0.5964952248382155,0.6394915691532069,,0.97624971162829,0.8619606808471777
retabas,retar,4.0287338793493355,0.14080262003239635,0.6989700043360189,0.17349619639034253,0.6394915691532069,,0.7217199903468794,0.6137800419114745
retábamos,retar,4.0287338793493355,0.14080262003239635,1.0413926851582251,0.25849130678405996,0.6394915691532069,,0.7756824360345344,0.5716922801047531
retaban,retar,4.0287338793493355,0.14080262003239635,2.03342375548695,0.5047302245278509,0.6394915691532069,,0.9120103763423913,0.7876385890558655
retaría,retar,4.0287338793493355,0.14080262003239635,1.6334684555795864,0.40545454341188736,0.8750723326501274,0.7970511254410442,0.9801186517326936,0.8619606808471777
retarías,retar,4.0287338793493355,0.14080262003239635,0.0,0.0,0.8750723326501274,0.7970511254410442,0.7588480383651803,0.6137800419114745
retaríamos,retar,4.0287338793493355,0.14080262003239635,0.3010299956639812,0.07472074470021815,0.8750723326501274,0.7970511254410442,0.8093677774324042,0.5716922801047531
retarían,retar,4.0287338793493355,0.14080262003239635,0.6020599913279624,0.1494414894004363,0.8750723326501274,0.7970511254410442,0.9005953426260963,0.7876385890558655
retaré,retar,4.0287338793493355,0.14080262003239635,0.6989700043360189,0.17349619639034253,0.8750723326501274,,0.7156535719579533,0.47891446382303743
retarás,retar,4.0287338793493355,0.14080262003239635,0.0,0.0,0.8750723326501274,,0.6796042104226108,0.6137800419114745
retará,retar,4.0287338793493355,0.14080262003239635,1.9444826721501687,0.48265354088471446,0.8750723326501274,,0.846413247917702,0.48265354088471446
retaremos,retar,4.0287338793493355,0.14080262003239635,0.0,0.0,0.8750723326501274,,0.7220489182901982,0.5716922801047531
retarán,retar,4.0287338793493355,0.14080262003239635,1.3979400086720377,0.34699239278068505,0.8750723326501274,,0.7707207647920508,0.7876385890558655
cortaba,cortar,5.087078313777697,0.05601907919626677,3.321391278311689,0.6529074398788255,0.692838938036525,,0.97624971162829,0.8572571095941962
cortabas,cortar,5.087078313777697,0.05601907919626677,1.2787536009528289,0.25137289463177503,0.692838938036525,,0.7217199903468794,0.7567657124070292
cortábamos,cortar,5.087078313777697,0.05601907919626677,1.7853298350107671,0.35095387271224643,0.692838938036525,,0.7756824360345344,0.6801833201821152
cortaban,cortar,5.087078313777697,0.05601907919626677,3.0678145111618402,0.6030602090109483,0.692838938036525,,0.9120103763423913,0.8189698166164094
cortaría,cortar,5.087078313777697,0.05601907919626677,2.578639209968072,0.5068998452381124,0.9213246570319422,0.7970511254410442,0.9801186517326936,0.8572571095941962
cortarías,cortar,5.087078313777697,0.05601907919626677,0.9542425094393249,0.1875816432498949,0.9213246570319422,0.7970511254410442,0.7588480383651803,0.7567657124070292
cortaríamos,cortar,5.087078313777697,0.05601907919626677,0.9542425094393249,0.1875816432498949,0.9213246570319422,0.7970511254410442,0.8093677774324042,0.6801833201821152
cortarían,cortar,5.087078313777697,0.05601907919626677,2.1271047983648077,0.4181387954268009,0.9213246570319422,0.7970511254410442,0.9005953426260963,0.8189698166164094
cortaré,cortar,5.087078313777697,0.05601907919626677,2.2695129442179165,0.4461328889062377,0.9213246570319422,,0.7156535719579533,0.6290505215708795
cortarás,cortar,5.087078313777697,0.05601907919626677,1.9030899869919435,0.3741027500672968,0.9213246570319422,,0.6796042104226108,0.7567657124070292
cortará,cortar,5.087078313777697,0.05601907919626677,2.812244696800369,0.5528211919175229,0.9213246570319422,,0.846413247917702,0.5528211919175229
cortaremos,cortar,5.087078313777697,0.05601907919626677,2.3180633349627615,0.45567675431388294,0.9213246570319422,,0.7220489182901982,0.6801833201821152
cortarán,cortar,5.087078313777697,0.05601907919626677,2.584331224367531,0.5080187614505958,0.9213246570319422,,0.7707207647920508,0.8189698166164094
filtraba,filtrar,4.4776276362833745,0.15576432399456794,2.645422269349092,0.5908089024448017,0.625797740565937,,0.97624971162829,0.8270847130080503
filtrabas,filtrar,4.4776276362833745,0.15576432399456794,0.0,0.0,0.625797740565937,,0.7217199903468794,0.7412178913077989
filtrábamos,filtrar,4.4776276362833745,0.15576432399456794,0.6989700043360189,0.156102753760068,0.625797740565937,,0.7756824360345344,0.5089198535598403
filtraban,filtrar,4.4776276362833745,0.15576432399456794,2.2695129442179165,0.506856114123351,0.625797740565937,,0.9120103763423913,0.7898004173382773
filtraría,filtrar,4.4776276362833745,0.15576432399456794,1.6812412373755872,0.3754758934736008,0.8967792577062292,0.7970511254410442,0.9801186517326936,0.8270847130080503
filtrarías,filtrar,4.4776276362833745,0.15576432399456794,0.0,0.0,0.8967792577062292,0.7970511254410442,0.7588480383651803,0.7412178913077989
filtraríamos,filtrar,4.4776276362833745,0.15576432399456794,0.0,0.0,0.8967792577062292,0.7970511254410442,0.8093677774324042,0.5089198535598403
filtrarían,filtrar,4.4776276362833745,0.15576432399456794,1.255272505103306,0.2803432100810501,0.8967792577062292,0.7970511254410442,0.9005953426260963,0.7898004173382773
filtraré,filtrar,4.4776276362833745,0.15576432399456794,0.47712125471966244,0.10655670669294283,0.8967792577062292,,0.7156535719579533,0.28558730310460784
filtrarás,filtrar,4.4776276362833745,0.15576432399456794,0.7781512503836436,0.17378650338810733,0.8967792577062292,,0.6796042104226108,0.7412178913077989
filtrará,filtrar,4.4776276362833745,0.15576432399456794,2.100370545117563,0.46908111074215225,0.8967792577062292,,0.846413247917702,0.46908111074215225
filtraremos,filtrar,4.4776276362833745,0.15576432399456794,1.146128035678238,0.25596769735626657,0.8967792577062292,,0.7220489182901982,0.5089198535598403
filtrarán,filtrar,4.4776276362833745,0.15576432399456794,2.2278867046136734,0.4975596198666748,0.8967792577062292,,0.7707207647920508,0.7898004173382773
juraba,jurar,4.603869396279855,0.894943941541657,2.971739590887778,0.6454873792225916,0.6790226086317842,,0.97624971162829,0.8195558125697922
jurabas,jurar,4.603869396279855,0.894943941541657,1.6989700043360187,0.36903088643410853,0.6790226086317842,,0.7217199903468794,0.6881608651632666
jurábamos,jurar,4.603869396279855,0.894943941541657,1.6232492903979006,0.3525836965986835,0.6790226086317842,,0.7756824360345344,0.6416868627564659
juraban,jurar,4.603869396279855,0.894943941541657,2.4885507165004443,0.5405346030257313,0.6790226086317842,,0.9120103763423913,0.7591114605692548
juraría,jurar,4.603869396279855,0.894943941541657,2.850033257689769,0.6190517176687791,0.8199526016377617,0.7970511254410442,0.9801186517326936,0.8195558125697922
jurarías,jurar,4.603869396279855,0.894943941541657,1.3979400086720377,0.30364458422770196,0.8199526016377617,0.7970511254410442,0.7588480383651803,0.6881608651632666
juraríamos,jurar,4.603869396279855,0.894943941541657,1.1760912590556813,0.2554571291718264,0.8199526016377617,0.7970511254410442,0.8093677774324042,0.6416868627564659
jurarían,jurar,4.603869396279855,0.894943941541657,1.3010299956639813,0.28259489652666414,0.8199526016377617,0.7970511254410442,0.9005953426260963,0.7591114605692548
juraré,jurar,4.603869396279855,0.894943941541657,1.4771212547196624,0.32084343137823296,0.8199526016377617,,0.7156535719579533,0.6392448047601272
jurarás,jurar,4.603869396279855,0.894943941541657,1.8920946026904804,0.41097920897134543,0.8199526016377617,,0.6796042104226108,0.6881608651632666
jurará,jurar,4.603869396279855,0.894943941541657,2.184691430817599,0.47453375471140286,0.8199526016377617,,0.846413247917702,0.47453375471140286
juraremos,jurar,4.603869396279855,0.894943941541657,0.9030899869919435,0.19615890661921973,0.8199526016377617,,0.7220489182901982,0.6416868627564659
jurarán,jurar,4.603869396279855,0.894943941541657,1.7993405494535817,0.39083223145025237,0.8199526016377617,,0.7707207647920508,0.7591114605692548
formaba,formar,5.69005690623385,0.20159746880695423,3.837019948540908,0.6743377108122044,0.7319641498730886,,0.97624971162829,0.8786074381505716
formabas,formar,5.69005690623385,0.20159746880695423,1.6532125137753437,0.2905441089638551,0.7319641498730886,,0.7217199903468794,0.7771275417296218
formábamos,formar,5.69005690623385,0.20159746880695423,2.4533183400470375,0.4311588408473135,0.7319641498730886,,0.7756824360345344,0.6946671473982037
formaban,formar,5.69005690623385,0.20159746880695423,3.8700525816935447,0.6801430364349493,0.7319641498730886,,0.9120103763423913,0.887733958351692
formaría,formar,5.69005690623385,0.20159746880695423,3.132579847659737,0.5505357677930742,0.9035110669174892,0.7970511254410442,0.9801186517326936,0.8786074381505716
formarías,formar,5.69005690623385,0.20159746880695423,1.3010299956639813,0.2286497335797491,0.9035110669174892,0.7970511254410442,0.7588480383651803,0.7771275417296218
formaríamos,formar,5.69005690623385,0.20159746880695423,1.7160033436347992,0.3015792938300492,0.9035110669174892,0.7970511254410442,0.8093677774324042,0.6946671473982037
formarían,formar,5.69005690623385,0.20159746880695423,3.0755469613925306,0.5405125136838362,0.9035110669174892,0.7970511254410442,0.9005953426260963,0.887733958351692
formaré,formar,5.69005690623385,0.20159746880695423,1.9867717342662448,0.34916552980157356,0.9035110669174892,,0.7156535719579533,0.5741896403221559
formarás,formar,5.69005690623385,0.20159746880695423,2.0827853703164503,0.3660394622828139,0.9035110669174892,,0.6796042104226108,0.7771275417296218
formará,formar,5.69005690623385,0.20159746880695423,3.690196080028514,0.6485341255525318,0.9035110669174892,,0.846413247917702,0.6485341255525318
formaremos,formar,5.69005690623385,0.20159746880695423,2.4456042032735974,0.4298031185934659,0.9035110669174892,,0.7220489182901982,0.6946671473982037
formarán,formar,5.69005690623385,0.20159746880695423,3.652052848248105,0.6418306369215796,0.9035110669174892,,0.7707207647920508,0.887733958351692
hallaba,hallar,5.129109586220727,0.24751554879905105,3.9041202134761996,0.7611691947398741,0.7938769758878174,,0.97624971162829,0.8992846582018531
hallabas,hallar,5.129109586220727,0.24751554879905105,1.3979400086720377,0.27255023219382596,0.7938769758878174,,0.7217199903468794,0.756267936605324
hallábamos,hallar,5.129109586220727,0.24751554879905105,2.3180633349627615,0.45194264150452207,0.7938769758878174,,0.7756824360345344,0.7434390840137364
hallaban,hallar,5.129109586220727,0.24751554879905105,3.549738731264899,0.6920769914531008,0.7938769758878174,,0.9120103763423913,0.8661338527874889
hallaría,hallar,5.129109586220727,0.24751554879905105,2.637489729512511,0.5142198046612391,0.8923728206660068,0.7970511254410442,0.9801186517326936,0.8992846582018531
hallarías,hallar,5.129109586220727,0.24751554879905105,1.3617278360175928,0.2654901037162188,0.8923728206660068,0.7970511254410442,0.7588480383651803,0.756267936605324
hallaríamos,hallar,5.129109586220727,0.24751554879905105,2.103803720955957,0.4101693842938729,0.8923728206660068,0.7970511254410442,0.8093677774324042,0.7434390840137364
hallarían,hallar,5.129109586220727,0.24751554879905105,2.326335860928751,0.4535554996092141,0.8923728206660068,0.7970511254410442,0.9005953426260963,0.8661338527874889
hallaré,hallar,5.129109586220727,0.24751554879905105,2.130333768495006,0.4153418313030618,0.8923728206660068,,0.7156535719579533,0.6340050646000344
hallarás,hallar,5.129109586220727,0.24751554879905105,3.084933574936716,0.6014559687366287,0.8923728206660068,,0.6796042104226108,0.756267936605324
hallará,hallar,5.129109586220727,0.24751554879905105,3.3289908554494287,0.6490387462948172,0.8923728206660068,,0.846413247917702,0.6490387462948172
hallaremos,hallar,5.129109586220727,0.24751554879905105,2.802089257881733,0.5463110527818517,0.8923728206660068,,0.7220489182901982,0.7434390840137364
hallarán,hallar,5.129109586220727,0.24751554879905105,3.0663259253620376,0.5978281169113007,0.8923728206660068,,0.7707207647920508,0.8661338527874889
sumaba,sumar,5.283346465356046,0.1451879343732719,3.2631624649622166,0.6176317389668503,0.6717107397571276,,0.97624971162829,0.8640150471125225
sumabas,sumar,5.283346465356046,0.1451879343732719,1.2041199826559248,0.2279085785025796,0.6717107397571276,,0.7217199903468794,0.7165183184123646
sumábamos,sumar,5.283346465356046,0.1451879343732719,1.6020599913279623,0.30322826674968006,0.6717107397571276,,0.7756824360345344,0.742538567396038
sumaban,sumar,5.283346465356046,0.1451879343732719,3.2174839442139063,0.6089859836585748,0.6717107397571276,,0.9120103763423913,0.8700661447749258
sumaría,sumar,5.283346465356046,0.1451879343732719,3.0409976924234905,0.5755817288084205,0.9102875304649815,0.7970511254410442,0.9801186517326936,0.8640150471125225
sumarías,sumar,5.283346465356046,0.1451879343732719,1.3010299956639813,0.24625112212403516,0.9102875304649815,0.7970511254410442,0.7588480383651803,0.7165183184123646
sumaríamos,sumar,5.283346465356046,0.1451879343732719,1.5563025007672873,0.29456756451091604,0.9102875304649815,0.7970511254410442,0.8093677774324042,0.742538567396038
sumarían,sumar,5.283346465356046,0.1451879343732719,2.8987251815894934,0.548653244794187,0.9102875304649815,0.7970511254410442,0.9005953426260963,0.8700661447749258
sumaré,sumar,5.283346465356046,0.1451879343732719,1.806179973983887,0.34186286775386937,0.9102875304649815,,0.7156535719579533,0.49513127121412653
sumarás,sumar,5.283346465356046,0.1451879343732719,1.7558748556724915,0.3323414179225444,0.9102875304649815,,0.6796042104226108,0.7165183184123646
sumará,sumar,5.283346465356046,0.1451879343732719,3.397070549959409,0.6429770548334615,0.9102875304649815,,0.846413247917702,0.6429770548334615
sumaremos,sumar,5.283346465356046,0.1451879343732719,2.287801729930226,0.4330213331515919,0.9102875304649815,,0.7220489182901982,0.742538567396038
sumarán,sumar,5.283346465356046,0.1451879343732719,3.404491617758686,0.6443816698531158,0.9102875304649815,,0.7707207647920508,0.8700661447749258
limaba,limar,3.6442415858437287,0.28757204036000306,1.5563025007672873,0.4270579938533263,0.47756512528005424,,0.97624971162829,0.8841169071621936
limabas,limar,3.6442415858437287,0.28757204036000306,0.0,0.0,0.47756512528005424,,0.7217199903468794,0.6337752624298546
limábamos,limar,3.6442415858437287,0.28757204036000306,0.0,0.0,0.47756512528005424,,0.7756824360345344,0.40923787808897055
limaban,limar,3.6442415858437287,0.28757204036000306,1.2304489213782739,0.337641973616136,0.47756512528005424,,0.9120103763423913,0.6635952184711845
limaría,limar,3.6442415858437287,0.28757204036000306,1.0,0.2744055179778857,0.8790791443197551,0.7970511254410442,0.9801186517326936,0.8841169071621936
limarías,limar,3.6442415858437287,0.28757204036000306,0.0,0.0,0.8790791443197551,0.7970511254410442,0.7588480383651803,0.6337752624298546
limaríamos,limar,3.6442415858437287,0.28757204036000306,0.0,0.0,0.8790791443197551,0.7970511254410442,0.8093677774324042,0.40923787808897055
limarían,limar,3.6442415858437287,0.28757204036000306,0.47712125471966244,0.1309247050396077,0.8790791443197551,0.7970511254410442,0.9005953426260963,0.6635952184711845
limaré,limar,3.6442415858437287,0.28757204036000306,0.3010299956639812,0.08260429188705545,0.8790791443197551,,0.7156535719579533,0.2744055179778857
limarás,limar,3.6442415858437287,0.28757204036000306,0.0,0.0,0.8790791443197551,,0.6796042104226108,0.6337752624298546
limará,limar,3.6442415858437287,0.28757204036000306,1.0413926851582251,0.285763899189224,0.8790791443197551,,0.846413247917702,0.285763899189224
limaremos,limar,3.6442415858437287,0.28757204036000306,0.0,0.0,0.8790791443197551,,0.7220489182901982,0.40923787808897055
limarán,limar,3.6442415858437287,0.28757204036000306,0.8450980400142568,0.23189956541220813,0.8790791443197551,,0.7707207647920508,0.6635952184711845
plantaba,plantar,4.587924132208408,0.27269241375529385,2.776701183988411,0.6052195075535914,0.6409252638441392,,0.97624971162829,0.8142763974867255
plantabas,plantar,4.587924132208408,0.27269241375529385,0.7781512503836436,0.16960856979321468,0.6409252638441392,,0.7217199903468794,0.8221004351201501
plantábamos,plantar,4.587924132208408,0.27269241375529385,1.5563025007672873,0.33921713958642935,0.6409252638441392,,0.7756824360345344,0.6529391306990934
plantaban,plantar,4.587924132208408,0.27269241375529385,2.3654879848909,0.5155900395746663,0.6409252638441392,,0.9120103763423913,0.7687540087682909
plantaría,plantar,4.587924132208408,0.27269241375529385,2.0453229787866576,0.44580575437766373,0.9017645796273102,0.7970511254410442,0.9801186517326936,0.8142763974867255
